,id,en,fr,rating,tips,tips_groups,steps,fivefold,step_facts,step_emotions,step_needs,step_proposals,tip_morality,tip_positivebias,tip_interpretation,tip_comparison,tip_labelling,tip_generalisation,tip_duality,tip_reproach,tip_deserves,tip_denial,tip_sacrifice,tip_unavailable,tip_unsolicited,tip_provocation,tip_fact,tip_selfempathy,tip_empathy,tip_dialogue,tip_clarity,tip_activity,tip_demand,tip_person,tip_who,tip_location,tip_where,tip_time,tip_when,tip_action,tip_what,tip_objective,tip_why,tip_thismany,tip_howmany,tip_positive,tip_negative,tip_realistic,tip_unrealistic,tip_feeling,tip_need,group_empathy,group_negative,group_feeling,group_fault,group_unsolicited,group_need,group_realistic,group_precise,group_unprecise,group_unrealistic,group_provocation,group_positivebias,group_judgemental,group_demanding,group_fact,group_positive
6518,6516,"That's how we do things here, no other way.","C'est comme ça qu'on fait les choses ici, pas autrement.",2,unsolicited,unsolicited,facts,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6519,6517,"That's it, keep on pushing the nail, we won't tell you anything!","C'est ça, continuez à enfoncer le clou, on vous dira rien !",1,unsolicited,unsolicited,"facts,proposals",5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6520,6518,"That's it, you're such a saint that you should get a halo...","C'est ça, t'es tellement un saint qu'on devrait te greffer une auréole...",2,"reproach,labelling","judgemental,fault",facts,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6521,6519,That's just not good enough.,Ce n'est pas assez bien.,2,morality,judgemental,facts,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6522,6520,that's mean,c'est méchant,2,"labelling,reproach","judgemental,fault",facts,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6523,6521,That's no way to drive.,Ce n'est pas une façon de conduire.,1,"unsolicited,reproach","fault,unsolicited",facts,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6524,6522,That's none of your business!,Cela ne te regarde pas !,1,"unsolicited,reproach","fault,unsolicited",facts,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6525,6523,That's nonsense,C’est n’importe quoi,2,"unsolicited,reproach","fault,unsolicited",facts,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6526,6524,that's not how I'm going to like you,ce n'est pas comme ça que je vais t'aimer,0,"unsolicited,reproach","fault,unsolicited",facts,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6527,6525,"That's not how it works. But then again, it's a waste of time trying to explain that to people like you.","C'est pas comme ça que ça marche. Mais bon, c'est une perte de temps que d'essayer d'expliquer ça à des gens comme toi.",0,"unsolicited,reproach","fault,unsolicited",facts,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6528,6526,That's not how it's done,Ce n'est pas comme ça que cela se passe,2,"unsolicited,reproach","fault,unsolicited",facts,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6529,6527,That's not how we do it!,C'est pas comme ça qu'on fait !,1,"unsolicited,reproach","fault,unsolicited",facts,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6530,6528,That's not nice! ,"Ça, c'est pas gentil! ",1,"labelling,reproach","judgemental,fault",facts,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6531,6529,You don't say that about your little brother!,On ne dit pas cela de son petit frère!,1,"unsolicited,reproach","fault,unsolicited",facts,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6532,6530,That's not the way to do it.,C'est pas comme ça qu'on va y arriver.,1,"unsolicited,reproach","fault,unsolicited",facts,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6533,6531,That's not the way to do it.,Ce n'est pas comme ça qu'il faut faire.,1,"unsolicited,reproach","fault,unsolicited",facts,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6534,6532,That's not true.,C'est pas vrai ,2,morality,judgemental,facts,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6535,6533,That's really callous of you.,C'est vraiment cruel de ta part.,1,labelling,judgemental,facts,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6536,6534,"That's right, get the fuck out, it'll give everyone some air...","C'est ça, casse toi, ça fera de l'air à tout le monde...",0,"unsolicited,reproach","fault,unsolicited",facts,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6537,6535,"That's right, go hide in your mother's skirt","C'est ça, va te réfugier dans les jupes de ta mère",1,"unsolicited,reproach","fault,unsolicited",facts,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6538,6536,"That's right, go hide...","C'est ça, va te cacher...",0,"unsolicited,reproach","fault,unsolicited",facts,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6539,6537,"That's right, pretend to cry","C'est ça, fait semblant de pleurer",1,"unsolicited,reproach","fault,unsolicited",facts,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6540,6538,"That's right... Well, come on, let's see, we'll ask the other friends in the group if they have the same impression as you. You'll see what it's like...","C'est ça oui... Et ben viens, on va voir, on va demander aux autres amis du groupe s'ils ont la même impression que toi. Tu verra bien ce qu'il en est...",2,reproach,fault,facts,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6541,6539,That's the best one!,Ça c’est la meilleure !,1,"provocation,labelling","provocation,judgemental",facts,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6542,6540,"That's the way I was raised and I turned out fine, so stop complaining.","C'est comme ça que j'ai été élevé et je m'en suis bien sorti, alors arrête de te plaindre.",1,"unsolicited,reproach","fault,unsolicited",facts,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6543,6541,that's the way it is,c'est comme ça que ça se passe,2,"unsolicited,reproach","fault,unsolicited",facts,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6544,6542,That's unimaginably rude.,C'est d'une grossierté inimaginable.,1,"morality,labelling",judgemental,facts,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6545,6543,That's very rude.,C'est très malpoli.,1,"morality,labelling",judgemental,facts,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6546,6544,that's your interpretation,c'est ton interprétation,2,interpretation,judgemental,facts,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6547,6545,That’s a stupid question,C'est une question stupide.,0,labelling,judgemental,facts,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6548,6546,"That’s fantastic, you’re so plastic.","C'est fantastique, tu es si plastique.",0,"provocation,labelling","provocation,judgemental",facts,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6549,6547,That’s not how it happened.,Ce n'est pas comme ça que ça s'est passé.,2,fact,fact,facts,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6550,6548,That’s nothing; wait’ll you hear what happened to me.,Ce n'est rien ; attends d'entendre ce qui m'est arrivé.,2,labelling,judgemental,"facts,proposals",1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6551,6549,That’s ridiculous!,C'est ridicule !,1,"labelling,morality",judgemental,facts,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6552,6550,That’s selfish!,C'est égoïste !,1,"labelling,morality",judgemental,facts,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6553,6551,That’s typical of you to say unfair things like that!,C'est typique de toi de dire des choses injustes comme ça !,1,"generalisation,reproach","judgemental,fault",facts,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6554,6552,"That’s what I mean. I’d like you to see I’m bothered about that way of settling things. I’m too absentminded to always remember to carry a big stick, and even if I remembered, I would hate to hit someone with it.","C'est ce que je veux dire. Je voudrais que vous voyiez que cette façon de régler les choses me dérange. Je suis trop distrait pour me souvenir de toujours porter un gros bâton, et même si je m'en souvenais, je n'aimerais pas frapper quelqu'un avec.",4,"fact,feeling,selfempathy","fact,feeling","facts,emotions",4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6555,6553,That’s Your Version Of Truth. It’s Not The Truth.,C'est ta version de la vérité. Ce n'est pas la vérité.,2,reproach,fault,facts,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6556,6554,The accountant gave us his report,Le comptable a rendu son rapport,4,fact,fact,facts,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6557,6555,the action was not carried out according to the instructions,l'action n'a pas été réalisée conformément,4,fact,fact,facts,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6558,6556,The administration of this company is a joke.,L'administration de cette entreprise est une vaste plaisanterie.,2,"labelling,generalisation",judgemental,facts,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6559,6557,The adult human body contains 206 bones.,Le corps humain adulte contient 206 os.,4,fact,fact,facts,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6560,6558,The advisors are not always the payers.,Les conseilleurs ne sont pas toujours les payeurs.,1,generalisation,judgemental,facts,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6561,6559,The Arabs are only interested in getting benefits,Les arabes tout ce qui les intéresse c'est de toucher des allocs,1,provocation,provocation,facts,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6562,6560,The attention that is paid to this means a lot to me.,L'attention qu'on porte à cela a un grande signification pour moi.,4,fact,fact,facts,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6563,6561,The author is writing a new book.,L'auteur est en train d'écrire un nouveau livre.,4,fact,fact,facts,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6564,6562,The best thing is not to be sick and not to have to deal with them.,"Le mieux, c'est de ne pas être malade et de ne pas avoir affaire à eux.",2,unsolicited,unsolicited,facts,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6565,6563,"The book was on the table, in the living room.","Le livre était sur la table, dans le salon.",4,fact,fact,facts,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6566,6564,The book was on the table.,Le livre était sur la table.,4,fact,fact,facts,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6567,6565,"The bookshelf, a large piece of furniture, was moved into the house first.","L'étagère, un gros meuble, a été déplacée en premier dans la maison.",4,fact,fact,facts,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6568,6566,"The boss said she would announce her decision last week, but we haven't heard anything yet","La chef avait qu’elle annoncerait sa décision pour la semaine dernière, mais nous n’avons encore rien entendu",5,fact,fact,facts,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6569,6567,The box is spilled on the floor.,La caisse est renversée sur le plancher.,4,fact,fact,facts,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6570,6568,The car keys were in your pants pocket,Les clés de la voiture était dans la poche de ton pantalon,4,fact,fact,facts,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6571,6569,The car stalled despite the tune-up.,La voiture a calé malgré la mise au point.,4,fact,fact,facts,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6572,6570,The car turned the corner.,La voiture a tourné au coin de la rue.,4,fact,fact,facts,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6573,6571,The car wash was out of order.,La station de lavage était en panne.,4,fact,fact,facts,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6574,6572,The cat and dog ate.,Le chat et le chien ont mangé.,4,fact,fact,facts,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6575,6573,The cat brought us a dead mouse,Le chat nous a rapporté une souris morte,4,fact,fact,facts,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6576,6574,The cat is eating its food.,Le chat est en train de manger sa pâtée.,4,fact,fact,facts,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6577,6575,The cat is meowing at the window because it wants to come in.,Le chat miaule à la fenêtre car il veut rentrer.,4,fact,fact,facts,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6578,6576,"The cat is meowing, I think it's hungry.","Le chat miaule, je pense qu'il a faim.",4,fact,fact,facts,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6579,6577,The cat is sitting on my chair.,Le chat s'est assis sur ma chaise.,4,fact,fact,facts,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6580,6578,The cat is sleeping on the couch.,Le chat dors sur le canapé.,4,fact,fact,facts,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6581,6579,The cat stretched.,Le chat s'est étiré.,4,fact,fact,facts,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6582,6580,The cat's bowl is empty since yesterday,La gamelle du chat est vide depuis hier,4,fact,fact,facts,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6583,6581,The church bells are ringing.,Les cloches de l'église sonnent.,4,fact,fact,facts,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6584,6582,The coat is torn,Le manteau est déchiré,4,fact,fact,facts,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6585,6583,The consideration that I am given means a lot to me.,La considération qu'on m'apporte compte beaucoup pour moi.,4,fact,fact,facts,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6586,6584,The conversation lasted 3 hours,La conversation a duré 3H,4,fact,fact,facts,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6587,6585,The cost of house rent is not cheap in London anymore.,Le coût de la location d'une maison n'est plus bon marché à Londres.,4,fact,fact,facts,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6588,6586,The cost of transportation is not cheap any more.,Le coût des transports n'est plus bon marché.,4,fact,fact,facts,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6589,6587,The course starts next Sunday.,Le cours commence dimanche prochain.,4,fact,fact,facts,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6590,6588,The courses of Applied Mathematics start on the 6th  April because Monday 5th April it’s Easter (day off).,Les cours de Mathématiques Appliquées commencent le 6 avril car le lundi 5 avril c'est Pâques (jour de congé).,4,fact,fact,facts,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6591,6589,The coyote runs after the rabbit.,Le coyote court après le lapin.,4,fact,fact,facts,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6592,6590,The crying baby kept her parents up all night.,Le bébé qui pleure a empêché ses parents de dormir toute la nuit.,4,fact,fact,facts,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6593,6591,The cutlery has not been cleared,Le couvert n'a pas été débarrassé,4,fact,fact,facts,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
